time,speed,battery,rider_detected,rider_detected_pad1,rider_detected_pad2,speed_max,odometer,odometer_tire_revs,trip_amps,trip_amps_regen,speed_rpm,battery_voltage,battery_cells,current_amps,tilt_angle_pitch,tilt_angle_roll,controller_temp,motor_temp,charging,crash_state
2017-07-13T08:46:11-0700,0.27,71,true,true,true,13.52,1.56,2832,124.36,21.16,8,52.8,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|3.68|-|-|-|-|-|-|-|-|-|-|-|-|-,1796,1792,96.80,82.40,false,false
2017-07-13T08:46:12-0700,0.00,71,true,true,true,13.52,1.56,2832,124.4,21.16,0,52.8,-|-|-|-|3.28|-|-|-|-|-|-|-|-|-|-,2.4|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1800,1797,96.80,82.40,false,false
2017-07-13T08:46:13-0700,0.00,71,true,true,true,13.52,1.56,2832,124.4,21.16,0,52.8,-|-|-|-|-|-|-|-|-|3.3|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1785,1763,96.80,82.40,false,false
2017-07-13T08:46:14-0700,2.25,71,true,true,true,13.52,1.56,2833,124.66,21.16,68,52.2,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.26,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1793,1784,96.80,82.40,false,false
2017-07-13T08:46:15-0700,4.84,71,true,true,true,13.52,1.57,2835,125.08,21.16,146,51.3,-|-|-|3.24|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1789,1779,98.60,82.40,false,false
2017-07-13T08:46:16-0700,7.32,71,true,true,true,13.52,1.57,2837,125.62,21.16,221,51.2,-|-|-|-|-|-|-|-|3.22|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1790,1776,98.60,82.40,false,false
2017-07-13T08:46:17-0700,8.48,71,true,true,true,13.52,1.57,2841,126.2,21.16,256,51.4,-|-|-|-|-|-|-|-|-|-|-|-|3.22|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1792,1775,100.40,82.40,false,false
2017-07-13T08:46:18-0700,9.28,71,true,true,true,13.52,1.57,2846,126.5,21.16,280,51.9,-|3.22|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|2.72,1791,1798,100.40,82.40,false,false
2017-07-13T08:46:19-0700,10.44,71,true,true,true,13.52,1.57,2849,126.98,21.16,315,51.9,-|-|-|-|-|-|3.18|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1795,1748,100.40,82.40,false,false
2017-07-13T08:46:20-0700,10.54,70,true,true,true,13.52,1.58,2854,127.2,21.16,318,52.1,-|-|-|-|-|-|-|-|-|-|-|3.24|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|4.64|-,1797,1870,100.40,82.40,false,false
2017-07-13T08:46:21-0700,10.87,70,true,true,true,13.52,1.58,2859,127.48,21.16,328,52.3,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|4.8|-|-|-|-|-|-|-|-|-,1798,1731,100.40,82.40,false,false
2017-07-13T08:46:22-0700,11.00,70,true,true,true,13.52,1.58,2864,127.72,21.16,332,51.9,-|-|-|-|3.26|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1794,1875,100.40,82.40,false,false
2017-07-13T08:46:23-0700,11.30,70,true,true,true,13.52,1.58,2869,127.98,21.16,341,51.3,-|-|-|-|-|-|-|-|-|3.24|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1796,1713,100.40,82.40,false,false
2017-07-13T08:46:24-0700,11.24,70,true,true,true,13.52,1.59,2874,128.2,21.16,339,51.7,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.26,-|-|-|-|-|-|-|-|-|-|2.4|-|-|-|-,1794,1863,100.40,82.40,false,false
2017-07-13T08:46:25-0700,11.24,70,true,true,true,13.52,1.59,2879,128.38,21.18,339,51.6,-|-|-|3.26|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1794,1701,98.60,82.40,false,false
2017-07-13T08:46:26-0700,11.63,70,true,true,true,13.52,1.59,2885,128.76,21.18,351,51.7,-|-|-|-|-|-|-|3.24|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1795,1865,98.60,82.40,false,false
2017-07-13T08:46:27-0700,11.90,70,true,true,true,13.52,1.60,2890,128.96,21.18,359,51.4,-|-|-|-|-|-|-|-|-|-|-|-|3.26|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1794,1710,98.60,82.40,false,false
2017-07-13T08:46:28-0700,12.00,70,true,true,true,13.52,1.60,2895,129.28,21.18,362,51.8,-|3.22|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1797,1848,98.60,82.40,false,false
2017-07-13T08:46:29-0700,11.73,70,true,true,true,13.52,1.60,2900,129.5,21.18,354,52.0,-|-|-|-|-|-|3.26|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|4.64|-,1796,1716,98.60,82.40,false,false
2017-07-13T08:46:30-0700,12.20,70,true,true,true,13.52,1.61,2906,129.8,21.18,368,51.8,-|-|-|-|-|-|-|-|-|-|-|3.24|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1796,1807,98.60,82.40,false,false
2017-07-13T08:46:31-0700,12.20,70,true,true,true,13.52,1.61,2912,130.12,21.18,368,51.7,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1794,1787,98.60,82.40,false,false
2017-07-13T08:46:32-0700,12.36,70,true,true,true,13.52,1.61,2918,130.32,21.18,373,51.5,-|-|-|-|3.24|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1794,1704,98.60,82.40,false,false
2017-07-13T08:46:33-0700,12.53,70,true,true,true,13.52,1.61,2923,130.66,21.18,378,51.7,-|-|-|-|-|-|-|-|-|3.22|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1795,1851,98.60,82.40,false,false
2017-07-13T08:46:34-0700,12.53,70,true,true,true,13.52,1.62,2928,130.96,21.18,378,51.8,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.24,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1795,1733,98.60,82.40,false,false
2017-07-13T08:46:35-0700,12.53,70,true,true,true,13.52,1.62,2934,131.26,21.18,378,52.1,-|-|-|3.24|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|0.32,1797,1750,98.60,82.40,false,false
2017-07-13T08:46:36-0700,11.73,70,true,true,true,13.52,1.62,2940,131.4,21.18,354,52.3,-|-|-|-|-|-|-|3.26|-|-|-|-|-|-|-,-|2.08|-|-|-|-|-|-|-|-|-|-|-|-|-,1799,1856,98.60,82.40,false,false
2017-07-13T08:46:37-0700,11.63,70,true,true,true,13.52,1.63,2945,131.54,21.18,351,51.8,-|-|-|-|-|-|-|-|-|-|-|-|3.26|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1797,1689,98.60,82.40,false,false
2017-07-13T08:46:38-0700,11.90,70,true,true,true,13.52,1.63,2950,131.76,21.18,359,51.5,-|3.24|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1794,1858,98.60,82.40,false,false
2017-07-13T08:46:39-0700,12.36,70,true,true,true,13.52,1.63,2955,132.04,21.18,373,52.0,-|-|-|-|-|-|3.24|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1796,1710,98.60,82.40,false,false
2017-07-13T08:46:40-0700,11.90,69,true,true,true,13.52,1.64,2961,132.38,21.18,359,51.4,-|-|-|-|-|-|-|-|-|-|-|3.26|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1794,1690,98.60,82.40,false,false
2017-07-13T08:46:41-0700,11.77,69,true,true,true,13.52,1.64,2967,132.68,21.18,355,51.3,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1794,1896,96.80,82.40,false,false
2017-07-13T08:46:42-0700,11.90,69,true,true,true,13.52,1.64,2971,133.08,21.18,359,51.0,-|-|-|-|3.24|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1794,1692,98.60,82.40,false,false
2017-07-13T08:46:43-0700,11.63,69,true,true,true,13.52,1.64,2977,133.44,21.18,351,51.8,-|-|-|-|-|-|-|-|-|3.22|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|1.44|-,1796,1822,98.60,82.40,false,false
2017-07-13T08:46:44-0700,11.63,69,true,true,true,13.52,1.65,2982,133.62,21.18,351,51.8,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.26,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1795,1715,96.80,82.40,false,false
2017-07-13T08:46:45-0700,11.63,69,true,true,true,13.52,1.65,2988,133.94,21.18,351,51.8,-|-|3.22|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1795,1805,96.80,84.20,false,false
2017-07-13T08:46:46-0700,12.13,69,true,true,true,13.52,1.65,2993,134.18,21.18,366,51.9,-|-|-|-|-|-|-|3.22|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1793,1726,96.80,84.20,false,false
2017-07-13T08:46:47-0700,12.00,69,true,true,true,13.52,1.66,2998,134.48,21.18,362,52.0,-|-|-|-|-|-|-|-|-|-|-|-|3.22|-|-,-|-|-|-|-|-|-|-|-|-|-|-|2.56|-|-,1795,1763,96.80,84.20,false,false
2017-07-13T08:46:48-0700,11.77,69,true,true,true,13.52,1.66,3004,134.68,21.18,355,52.1,-|3.22|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|3.52|-|-|-|-|-,1797,1792,96.80,82.40,false,false
2017-07-13T08:46:49-0700,11.63,69,true,true,true,13.52,1.66,3009,135.02,21.18,351,51.8,-|-|-|-|-|-|3.22|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|4.16|-|-,1796,1727,96.80,82.40,false,false
2017-07-13T08:46:50-0700,11.63,69,true,true,true,13.52,1.67,3015,135.26,21.18,351,52.0,-|-|-|-|-|-|-|-|-|-|3.24|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|0.64|-,1797,1897,96.80,82.40,false,false
2017-07-13T08:46:51-0700,11.30,69,true,true,true,13.52,1.67,3020,135.4,21.18,341,52.2,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1799,1700,96.80,84.20,false,false
2017-07-13T08:46:52-0700,10.11,69,true,true,true,13.52,1.67,3024,135.42,21.24,305,53.1,-|-|-|3.28|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1802,1893,96.80,84.20,false,false
2017-07-13T08:46:53-0700,9.02,69,true,true,true,13.52,1.67,3029,135.42,21.34,272,52.9,-|-|-|-|-|-|-|-|-|3.3|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1802,1697,96.80,84.20,false,false
2017-07-13T08:46:54-0700,7.26,69,true,true,true,13.52,1.68,3033,135.42,21.5,219,53.2,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.3,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1803,1866,96.80,84.20,false,false
2017-07-13T08:46:55-0700,3.21,69,true,true,true,13.52,1.68,3036,135.42,21.74,97,53.5,-|-|3.32|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1811,1772,96.80,84.20,false,false
2017-07-13T08:46:56-0700,0.46,69,true,true,true,13.52,1.68,3037,135.44,21.76,14,52.8,-|-|-|-|-|-|-|3.3|-|-|-|-|-|-|-,2.4|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1800,1830,96.80,84.20,false,false
2017-07-13T08:46:57-0700,1.52,69,true,true,true,13.52,1.68,3037,135.5,21.76,46,52.6,-|-|-|-|-|-|-|-|-|-|-|-|3.28|-|-,-|-|-|-|1.92|-|-|-|-|-|-|-|-|-|-,1796,1856,98.60,84.20,false,false
2017-07-13T08:46:58-0700,0.00,69,true,true,true,13.52,1.68,3038,135.5,21.76,0,52.8,-|3.28|-|-|-|-|-|-|-|-|-|-|-|-|-,-|1.28|-|-|-|-|-|-|-|-|-|-|-|-|-,1803,1846,96.80,84.20,false,false
2017-07-13T08:46:59-0700,0.63,69,true,true,true,13.52,1.68,3038,135.52,21.76,19,52.8,-|-|-|-|-|3.28|-|-|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1797,1818,96.80,84.20,false,false
2017-07-13T08:47:00-0700,0.40,69,true,true,true,13.52,1.68,3038,135.54,21.76,12,52.8,-|-|-|-|-|-|-|-|-|-|3.3|-|-|-|-,2.4|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1799,1834,96.80,84.20,false,false
2017-07-13T08:47:01-0700,1.89,69,true,true,true,13.52,1.68,3038,135.58,21.76,57,52.1,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|0.32|-|-|-|-|-,1789,1759,96.80,84.20,false,false
2017-07-13T08:47:02-0700,3.81,69,true,true,true,13.52,1.68,3040,135.92,21.76,115,51.9,-|-|-|-|3.26|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1791,1779,98.60,84.20,false,false
2017-07-13T08:47:03-0700,5.83,69,true,true,true,13.52,1.68,3042,136.24,21.76,176,51.9,-|-|-|-|-|-|-|-|-|3.24|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|4.64|-,1793,1810,98.60,84.20,false,false
2017-07-13T08:47:04-0700,6.50,69,true,true,true,13.52,1.68,3045,136.5,21.76,196,51.6,-|-|-|-|-|-|-|-|-|-|-|-|-|3.26|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1791,1733,98.60,84.20,false,false
2017-07-13T08:47:05-0700,7.03,69,true,true,true,13.52,1.68,3048,136.7,21.76,212,52.1,-|-|3.26|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|1.28|-|-|-,1795,1851,98.60,84.20,false,false
2017-07-13T08:47:06-0700,6.89,69,true,true,true,13.52,1.69,3052,136.82,21.76,208,52.3,-|-|-|-|-|-|-|3.28|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|4.96|-|-,1796,1734,98.60,84.20,false,false
2017-07-13T08:47:07-0700,6.10,69,true,true,true,13.52,1.69,3054,136.88,21.78,184,52.7,-|-|-|-|-|-|-|-|-|-|-|-|3.28|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1798,1776,98.60,84.20,false,false
2017-07-13T08:47:08-0700,5.37,69,true,true,true,13.52,1.69,3057,136.88,21.86,162,53.1,-|3.3|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1803,1784,98.60,84.20,false,false
2017-07-13T08:47:09-0700,4.44,69,true,true,true,13.52,1.69,3060,136.88,21.94,134,52.9,-|-|-|-|-|3.3|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1801,1792,98.60,84.20,false,false
2017-07-13T08:47:10-0700,3.51,69,true,true,true,13.52,1.69,3062,136.88,22.0,106,53.2,-|-|-|-|-|-|-|-|-|-|3.3|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1805,1802,98.60,84.20,false,false
2017-07-13T08:47:11-0700,2.72,69,true,true,true,13.52,1.69,3063,136.88,22.06,82,53.1,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1807,1770,98.60,84.20,false,false
2017-07-13T08:47:12-0700,0.23,69,true,true,true,13.52,1.69,3063,136.9,22.08,7,52.8,-|-|-|-|3.3|-|-|-|-|-|-|-|-|-|-,-|1.28|-|-|-|-|-|-|-|-|-|-|-|-|-,1802,1777,98.60,84.20,false,false
2017-07-13T08:47:13-0700,0.17,69,true,true,true,13.52,1.69,3063,136.92,22.08,5,52.9,-|-|-|-|-|-|-|-|-|3.3|-|-|-|-|-,4.0|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1800,1823,98.60,84.20,false,false
2017-07-13T08:47:14-0700,0.50,69,true,true,true,13.52,1.69,3064,136.94,22.08,15,52.9,-|-|-|-|-|-|-|-|-|-|-|-|-|3.3|-,-|0.48|-|-|-|-|-|-|-|-|-|-|-|-|-,1799,1809,98.60,84.20,false,false
2017-07-13T08:47:15-0700,0.13,69,true,true,true,13.52,1.69,3064,136.94,22.08,4,52.9,-|-|3.3|-|-|-|-|-|-|-|-|-|-|-|-,4.0|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1800,1812,98.60,84.20,false,false
2017-07-13T08:47:16-0700,0.07,69,true,true,true,13.52,1.69,3064,136.96,22.08,2,52.9,-|-|-|-|-|-|-|3.3|-|-|-|-|-|-|-,2.4|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1798,1821,98.60,84.20,false,false
2017-07-13T08:47:17-0700,0.27,69,true,true,true,13.52,1.69,3064,136.96,22.08,8,52.9,-|-|-|-|-|-|-|-|-|-|-|-|3.3|-|-,4.0|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1798,1787,96.80,84.20,false,false
2017-07-13T08:47:18-0700,0.23,69,true,true,true,13.52,1.69,3064,136.98,22.08,7,52.9,-|3.3|-|-|-|-|-|-|-|-|-|-|-|-|-,-|0.48|-|-|-|-|-|-|-|-|-|-|-|-|-,1801,1775,96.80,84.20,false,false
2017-07-13T08:47:19-0700,0.10,69,true,true,true,13.52,1.69,3064,137.0,22.08,3,52.9,-|-|-|-|-|3.3|-|-|-|-|-|-|-|-|-,-|2.08|-|-|-|-|-|-|-|-|-|-|-|-|-,1798,1792,96.80,84.20,false,false
2017-07-13T08:47:20-0700,0.00,69,true,true,true,13.52,1.69,3064,137.0,22.08,0,52.9,-|-|-|-|-|-|-|-|-|-|3.3|-|-|-|-,3.2|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1798,1787,96.80,84.20,false,false
2017-07-13T08:47:21-0700,0.00,69,true,true,true,13.52,1.69,3064,137.02,22.08,0,52.9,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,3.2|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1799,1769,96.80,84.20,false,false
2017-07-13T08:47:22-0700,0.00,69,true,true,true,13.52,1.69,3064,137.02,22.08,0,53.0,-|-|-|-|3.3|-|-|-|-|-|-|-|-|-|-,2.4|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1799,1767,96.80,84.20,false,false
2017-07-13T08:47:23-0700,0.00,69,true,true,true,13.52,1.69,3064,137.04,22.08,0,53.0,-|-|-|-|-|-|-|-|3.3|-|-|-|-|-|-,4.0|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1798,1748,96.80,84.20,false,false
2017-07-13T08:47:24-0700,0.03,69,true,true,true,13.52,1.69,3064,137.04,22.08,1,53.0,-|-|-|-|-|-|-|-|-|-|-|-|-|3.3|-,2.4|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1798,1779,96.80,84.20,false,false
2017-07-13T08:47:25-0700,2.35,69,true,true,true,13.52,1.69,3065,137.18,22.08,71,52.3,-|-|3.28|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1790,1784,96.80,84.20,false,false
2017-07-13T08:47:26-0700,4.38,69,true,true,true,13.52,1.69,3066,137.54,22.08,132,51.6,-|-|-|-|-|-|-|3.26|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1788,1784,96.80,84.20,false,false
2017-07-13T08:47:27-0700,6.50,69,true,true,true,13.52,1.70,3069,138.02,22.08,196,51.4,-|-|-|-|-|-|-|-|-|-|-|-|3.24|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1790,1784,98.60,84.20,false,false
2017-07-13T08:47:28-0700,8.12,68,true,true,true,13.52,1.70,3072,138.46,22.08,245,52.4,3.24|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|1.44|-,1798,1774,98.60,84.20,false,false
2017-07-13T08:47:29-0700,8.62,68,true,true,true,13.52,1.70,3077,138.74,22.08,260,51.5,-|-|-|-|-|3.24|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1795,1773,98.60,84.20,false,false
2017-07-13T08:47:30-0700,9.02,68,true,true,true,13.52,1.70,3080,139.04,22.08,272,51.8,-|-|-|-|-|-|-|-|-|-|3.24|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1793,1754,98.60,84.20,false,false
2017-07-13T08:47:31-0700,9.51,68,true,true,true,13.52,1.70,3084,139.48,22.08,287,51.5,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1792,1759,98.60,84.20,false,false
2017-07-13T08:47:32-0700,9.91,68,true,true,true,13.52,1.71,3089,139.92,22.08,299,51.4,-|-|-|-|3.22|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1792,1771,98.60,84.20,false,false
2017-07-13T08:47:33-0700,9.41,68,true,true,true,13.52,1.71,3093,140.2,22.08,284,51.9,-|-|-|-|-|-|-|-|3.22|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|1.12,1795,1864,98.60,84.20,false,false
2017-07-13T08:47:34-0700,9.28,68,true,true,true,13.52,1.71,3098,140.52,22.08,280,51.3,-|-|-|-|-|-|-|-|-|-|-|-|-|3.24|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1793,1733,98.60,84.20,false,false
2017-07-13T08:47:35-0700,9.71,68,true,true,true,13.52,1.71,3102,140.94,22.08,293,50.9,-|-|3.2|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1792,1849,98.60,84.20,false,false
2017-07-13T08:47:36-0700,10.21,68,true,true,true,13.52,1.72,3107,141.48,22.08,308,50.8,-|-|-|-|-|-|-|3.22|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1790,1718,100.40,84.20,false,false
2017-07-13T08:47:37-0700,10.54,68,true,true,true,13.52,1.72,3112,142.02,22.08,318,51.0,-|-|-|-|-|-|-|-|-|-|-|-|3.2|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1791,1827,100.40,84.20,false,false
2017-07-13T08:47:38-0700,10.71,68,true,true,true,13.52,1.72,3117,142.46,22.08,323,51.1,3.22|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1792,1749,100.40,84.20,false,false
2017-07-13T08:47:39-0700,10.77,68,true,true,true,13.52,1.72,3122,142.96,22.08,325,50.8,-|-|-|-|-|3.18|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1790,1804,100.40,84.20,false,false
2017-07-13T08:47:40-0700,10.97,67,true,true,true,13.52,1.73,3126,143.58,22.08,331,50.8,-|-|-|-|-|-|-|-|-|-|3.16|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1791,1782,100.40,84.20,false,false
2017-07-13T08:47:42-0700,11.07,67,true,true,true,13.52,1.73,3131,144.2,22.08,334,50.9,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1792,1758,100.40,84.20,false,false
2017-07-13T08:47:43-0700,11.37,67,true,true,true,13.52,1.73,3136,144.78,22.08,343,50.7,-|-|-|3.18|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1791,1763,100.40,84.20,false,false
2017-07-13T08:47:44-0700,11.50,67,true,true,true,13.52,1.74,3142,145.5,22.08,347,50.6,-|-|-|-|-|-|-|-|3.16|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1790,1781,100.40,84.20,false,false
2017-07-13T08:47:45-0700,11.77,67,true,true,true,13.52,1.74,3147,146.04,22.08,355,50.5,-|-|-|-|-|-|-|-|-|-|-|-|-|3.16|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1790,1746,100.40,84.20,false,false
2017-07-13T08:47:46-0700,11.90,67,true,true,true,13.52,1.74,3152,146.78,22.08,359,50.2,-|-|3.14|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1790,1754,102.20,84.20,false,false
2017-07-13T08:47:47-0700,11.90,67,true,true,true,13.52,1.74,3157,147.38,22.08,359,51.3,-|-|-|-|-|-|-|3.18|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1794,1758,102.20,84.20,false,false
2017-07-13T08:47:48-0700,11.50,67,true,true,true,13.52,1.75,3163,147.94,22.08,347,50.7,-|-|-|-|-|-|-|-|-|-|-|3.14|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1792,1789,102.20,84.20,false,false
2017-07-13T08:47:49-0700,11.24,67,true,true,true,13.52,1.75,3168,148.3,22.08,339,50.8,3.18|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|4.64|-,1794,1775,102.20,84.20,false,false
2017-07-13T08:47:50-0700,10.64,66,true,true,true,13.52,1.75,3174,148.8,22.08,321,50.8,-|-|-|-|-|3.14|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1793,1781,102.20,84.20,false,false
2017-07-13T08:47:51-0700,10.87,66,true,true,true,13.52,1.76,3178,149.3,22.08,328,50.9,-|-|-|-|-|-|-|-|-|-|3.16|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1792,1827,102.20,84.20,false,false
2017-07-13T08:47:52-0700,11.14,66,true,true,true,13.52,1.76,3183,149.64,22.08,336,51.4,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1795,1749,102.20,84.20,false,false
2017-07-13T08:47:53-0700,11.77,66,true,true,true,13.52,1.76,3188,150.02,22.08,355,50.7,-|-|-|3.2|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1792,1755,102.20,84.20,false,false
2017-07-13T08:47:54-0700,12.20,66,true,true,true,13.52,1.76,3194,150.3,22.08,368,51.2,-|-|-|-|-|-|-|-|3.2|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1792,1734,102.20,84.20,false,false
